regulator,account_holder,account_type,account_status,operator_id,permit_id,installation_name,first_year,last_year,recorded_emissions_2021,recorded_emissions_2022,recorded_emissions_2023,recorded_emissions_2024,cumulative_emissions,cumulative_surrenders,surrender_status_2021,surrender_status_2022,surrender_status_2023,surrender_status_2024,nace_code,nace_description,regulated_activity,alloc_entitlement_2025,alloc_delivered_2025,alloc_entitlement_2026,alloc_delivered_2026,cps_scope,cps_scope_rule
EA,D200 Energy Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000077,UK-E-IN-13245,D200 Energy Centre,2021,,50217.0,45893.0,46188.0,40596.0,182894,182894,A,A,A,A,3530,Steam and air conditioning supply,COMBUSTION_OF_FUELS,3711,3979,5090,5090,CPS_CHP_FLAG,R4_chp_nace3530_combustion
EA,Dairy Crest Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000078,UK-E-IN-13300,Dairy Crest Ltd,2021,,8540.0,10648.0,8971.0,8423.0,36582,36582,A,A,A,A,1051,Operation of dairies and cheese making,COMBUSTION_OF_FUELS,13372,13372,13372,13372,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Department for Environment Food & Rural Affairs,OPERATOR_HOLDING_ACCOUNT,OPEN,1000079,UK-E-IN-12033,Animal and Plant Health Agency (APHA) Weybridge,2021,,6934.0,6273.0,6488.0,6764.0,26459,26459,A,A,A,A,7500,Veterinary activities,COMBUSTION_OF_FUELS,1126,1126,1126,1126,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Devonport Royal Dockyard Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000080,UK-E-IN-11584,Dockyard Boiler Houses,2021,,14340.0,9049.0,2974.0,4713.0,31076,31076,A,A,A,A,8422,Defence activities ,COMBUSTION_OF_FUELS,0,0,495,495,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Digital Crawley 2 Sarl,OPERATOR_HOLDING_ACCOUNT,OPEN,1000081,UK-E-IN-13754,LGW16 - Back up Generators,2021,,40.0,61.0,24.0,40.0,165,165,A,A,A,A,6311,"Data processing, hosting and related activities",COMBUSTION_OF_FUELS,0,0,0,0,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Discovery Park Management Limited,OPERATOR_HOLDING_ACCOUNT,CLOSED,1000082,UK-E-IN-13454,Discovery Park,2021,2021,1401.0,,,,1401,1401,A,C,A,,6820,Renting and operating of own or leased real estate,COMBUSTION_OF_FUELS,0,0,0,0,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,DS Smith Paper Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000083,UK-E-IN-12004,Kemsley Paper Mill,2021,,35.0,44.0,50.0,37.0,166,166,A,A,A,A,1712,Manufacture of paper and paperboard,PRODUCTION_OF_PAPER_OR_CARDBOARD,107089,107089,107089,107089,CPS_NOT_APPLICABLE,R7_process_activity
EA,E.on Connecting Energies Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000084,UK-E-IN-13629,Britvic Energy Centre,2021,,25064.0,25377.0,26399.0,25420.0,102260,102260,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,1141,1141,1501,1501,CPS_COVERED,R5_electricity_combustion
EA,E.ON UK CHP Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000085,UK-E-IN-11522,Kemsley CHP plant (Kemsley Mill),2021,,326391.0,262162.0,253278.0,259821.0,1101652,1101652,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,Cargill PLC,OPERATOR_HOLDING_ACCOUNT,OPEN,1000086,UK-E-IN-14995,Port of Liverpool CHP,2021,,151215.0,154676.0,141149.0,127484.0,574524,574524,A,A,A,A,1041,Manufacture of oils and fats,COMBUSTION_OF_FUELS,39157,39157,49040,49040,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,E.ON UK Heat Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000087,UK-E-IN-14337,Bradford CHP plant (NuFarm),2021,,30019.0,28834.0,26561.0,26964.0,112378,112378,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,3087,3087,3426,3426,CPS_COVERED,R5_electricity_combustion
EA,E.ON UK Infrastructure Services Limited,OPERATOR_HOLDING_ACCOUNT,CLOSED,1000088,UK-E-IN-12914,Blackburn Meadows Renewable Energy Plant,2021,2022,12786.0,13818.0,,,26604,26604,A,A,,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,East London Energy Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000089,UK-E-IN-12010,Kings Yard CCHP Energy Centre,2021,,18673.0,18576.0,19792.0,14501.0,71542,71542,A,A,A,A,3530,Steam and air conditioning supply,COMBUSTION_OF_FUELS,2530,2530,0,0,CPS_CHP_FLAG,R4_chp_nace3530_combustion
EA,East London Energy Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000090,UK-E-IN-12011,Stratford CCHP Energy Centre,2021,,20750.0,22549.0,22950.0,20413.0,86662,86662,A,A,A,A,3530,Steam and air conditioning supply,COMBUSTION_OF_FUELS,2031,2031,2743,2743,CPS_CHP_FLAG,R4_chp_nace3530_combustion
EA,Eastham Refinery Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000091,UK-E-IN-11540,Eastham Refinery Limited,2021,,39841.0,32204.0,36283.0,40591.0,148919,148919,A,A,A,A,1920,Manufacture of refined petroleum products,REFINING_OF_MINERAL_OIL,24455,24455,24455,24455,CPS_NOT_APPLICABLE,R7_process_activity
EA,West Burton B Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000092,UK-E-IN-14026,West Burton B CCGT Power Station,2021,,1809884.0,2349580.0,2204827.0,1461527.0,7825818,7825818,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,EDF Energy (Thermal Generation) Limited,OPERATOR_HOLDING_ACCOUNT,CLOSED,1000093,UK-E-IN-11463,West Burton Power Station,2021,2023,626958.0,104378.0,4181.0,,735517,735517,A,A,A,,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,EDF Energy Nuclear Generation Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000094,UK-E-IN-11440,Sizewell B Power Station,2021,,2973.0,1962.0,3018.0,2218.0,10171,10171,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,EDF Energy Nuclear Generation Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000095,UK-E-IN-11443,Heysham 2 Power Station,2021,,7825.0,2726.0,2423.0,1741.0,14715,14715,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,EDF Energy Nuclear Generation Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000096,UK-E-IN-11439,Heysham 1 Power Station,2021,,3573.0,1966.0,2977.0,5293.0,13809,13809,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,EDF Energy Nuclear Generation Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000097,UK-E-IN-11442,Dungeness B Power Station,2021,,3918.0,5706.0,2806.0,5278.0,17708,17708,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,EDF Energy Nuclear Generation Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000098,UK-E-IN-11491,Hartlepool Power Station,2021,,8996.0,4042.0,4897.0,4563.0,22498,22500,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,EDF Energy Nuclear Generation Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000099,UK-E-IN-11441,Hinkley Point B Power Station,2021,,7201.0,5060.0,1857.0,1807.0,15925,15925,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,Egger (UK) Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000100,UK-E-IN-12731,Egger (UK)  Limited,2021,,15505.0,14263.0,10805.0,14291.0,54864,54864,A,A,A,A,1621,Manufacture of veneer sheets and wood-based panels,COMBUSTION_OF_FUELS,45767,45767,45767,45767,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,TriRx Speke Limited (In Administration),OPERATOR_HOLDING_ACCOUNT,OPEN,1000101,UK-E-IN-14265,TriRx Speke,2021,,41275.0,38652.0,42053.0,37225.0,159205,138797,A,A,A,B,2110,Manufacture of basic pharmaceutical products,COMBUSTION_OF_FUELS,10179,10179,10179,10179,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,"ELECTRIC GLASS FIBER UK, LTD.",OPERATOR_HOLDING_ACCOUNT,OPEN,1000102,UK-E-IN-13418,"ELECTRIC GLASS FIBER UK, LTD - WIGAN",2021,,32055.0,31931.0,25344.0,25121.0,114451,114451,A,A,A,A,2314,Manufacture of glass fibres,MANUFACTURE_OF_GLASS,18730,18730,0,0,CPS_NOT_APPLICABLE,R7_process_activity
EA,Encirc Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000103,UK-E-IN-11484,Encirc Glass,2021,,191420.0,204501.0,196003.0,189529.0,781453,781453,A,A,A,A,3299,Other manufacturing n.e.c. ,MANUFACTURE_OF_GLASS,123916,123916,123916,123916,CPS_NOT_APPLICABLE,R7_process_activity
EA,Enersyst Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000104,UK-E-IN-13696,Rockingham,2021,,9432.0,12280.0,3404.0,2173.0,27289,27289,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,Equans FM Limited,OPERATOR_HOLDING_ACCOUNT,CLOSED,1000105,UK-E-IN-13618,Huntsman Energy Center,2021,2021,1467.0,,,,1467,1467,A,,A,,2014,Manufacture of other organic basic chemicals,COMBUSTION_OF_FUELS,0,0,0,0,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Equans FM Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000106,UK-E-IN-12926,Whitehall District Heating Scheme,2021,,6699.0,5759.0,5385.0,5470.0,23313,23313,A,A,A,A,3530,Steam and air conditioning supply,COMBUSTION_OF_FUELS,958,958,0,0,CPS_CHP_FLAG,R4_chp_nace3530_combustion
EA,Equans Services Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000107,UK-E-IN-13440,Leeds Generation Station Complex,2021,,48668.0,44859.0,47138.0,43910.0,184575,184575,A,A,A,A,3530,Steam and air conditioning supply,COMBUSTION_OF_FUELS,3940,3940,5135,5135,CPS_CHP_FLAG,R4_chp_nace3530_combustion
EA,Ensus UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000108,UK-E-IN-13398,Ensus UK Limited,2021,,56296.0,50984.0,52767.0,47401.0,207448,207448,A,A,A,A,2014,Manufacture of other organic basic chemicals,COMBUSTION_OF_FUELS,84742,84742,84742,84742,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Nottingham City Council,OPERATOR_HOLDING_ACCOUNT,OPEN,1000109,UK-E-IN-14148,London Road Heat Station,2021,,1402.0,1247.0,1575.0,1985.0,6209,6209,A,A,A,A,3530,Steam and air conditioning supply,COMBUSTION_OF_FUELS,286,286,286,286,CPS_CHP_FLAG,R4_chp_nace3530_combustion
EA,EP Langage Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000110,UK-E-IN-11926,Langage Power Station,2021,,1284536.0,1159742.0,729719.0,457951.0,3631948,3631948,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,EP SHB Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000111,UK-E-IN-11405,EP SHB Limited,2021,,2070878.0,1492624.0,1499272.0,937895.0,6000669,6000669,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,Equinix (UK) Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000112,UK-E-IN-13699,LD7 Generator System,2021,,162.0,361.0,134.0,54.0,711,711,C,A,A,A,6311,"Data processing, hosting and related activities",COMBUSTION_OF_FUELS,0,0,0,0,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Equinix (UK) Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000113,UK-E-IN-13871,LD11x,2021,,87.0,231.0,204.0,242.0,764,764,A,A,A,A,6311,"Data processing, hosting and related activities",COMBUSTION_OF_FUELS,0,0,0,0,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Essar Oil (UK) Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000114,UK-E-IN-12052,Stanlow Manufacturing Complex,2021,,2034844.0,1859817.0,2064374.0,2120951.0,8079986,8079986,A,A,A,A,1920,Manufacture of refined petroleum products,REFINING_OF_MINERAL_OIL,1209652,1209652,1209652,1209652,CPS_NOT_APPLICABLE,R7_process_activity
EA,Essity UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000115,UK-E-IN-15160,Essity UK Ltd Manchester Mill,2021,,28008.0,27016.0,27701.0,18305.0,101030,101030,A,A,A,A,1712,Manufacture of paper and paperboard,PRODUCTION_OF_PAPER_OR_CARDBOARD,16269,16269,16269,16269,CPS_NOT_APPLICABLE,R7_process_activity
EA,Essity UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000116,UK-E-IN-11765,Essity UK Limited - Prudhoe Mill,2021,,47128.0,47158.0,43865.0,48093.0,186244,186244,A,A,A,A,1712,Manufacture of paper and paperboard,PRODUCTION_OF_PAPER_OR_CARDBOARD,28380,28380,28380,28380,CPS_NOT_APPLICABLE,R7_process_activity
EA,Essity UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000117,UK-E-IN-13254,Stubbins Mill,2021,,19762.0,21322.0,16368.0,21117.0,78569,78569,A,A,A,A,1712,Manufacture of paper and paperboard,PRODUCTION_OF_PAPER_OR_CARDBOARD,12104,12104,12104,12104,CPS_NOT_APPLICABLE,R7_process_activity
EA,Esso Petroleum Company Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000118,UK-E-IN-12019,Fawley Refinery,2021,,589859.0,525064.0,639198.0,564699.0,2318820,2318820,A,A,A,A,1920,Manufacture of refined petroleum products,COMBUSTION_OF_FUELS,0,0,0,0,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Esso Petroleum Company Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000119,UK-E-IN-11402,Esso Petroleum Company Limited,2021,,2363983.0,2641483.0,2477460.0,2505358.0,9988284,9988284,A,A,A,A,1920,Manufacture of refined petroleum products,REFINING_OF_MINERAL_OIL,1509112,1509112,1509112,1509112,CPS_NOT_APPLICABLE,R7_process_activity
EA,ETEX Building Performance Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000120,UK-E-IN-11885,ETEX Building Performance Limited – Portbury Site,2021,,71528.0,69005.0,65259.0,64475.0,270267,270267,A,A,A,A,2362,Manufacture of plaster products for construction purposes,PRODUCTION_OR_PROCESSING_OF_GYPSUM_OR_PLASTERBOARD,16838,16838,16838,16838,CPS_NOT_APPLICABLE,R7_process_activity
EA,ETEX Building Performance Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000121,UK-E-IN-11924,ETEX Building Performance Limited – Ferrybridge,2021,,25346.0,24714.0,24309.0,24376.0,98745,98745,A,A,A,A,2362,Manufacture of plaster products for construction purposes,PRODUCTION_OR_PROCESSING_OF_GYPSUM_OR_PLASTERBOARD,6237,6237,6237,6237,CPS_NOT_APPLICABLE,R7_process_activity
EA,Eurovia Infrastructure Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000122,UK-E-IN-12691,Eurovia Roadstone,2021,,6990.0,6908.0,6828.0,7272.0,27998,27998,A,A,A,A,2399,Manufacture of other non-metallic mineral products n.e.c.,COMBUSTION_OF_FUELS,4008,4008,0,0,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,ExCel District Energy Company Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000123,UK-E-IN-13015,ExCel District Energy Company Limited,2021,,7369.0,4249.0,4440.0,5021.0,21079,21079,A,A,A,A,3530,Steam and air conditioning supply,COMBUSTION_OF_FUELS,445,445,572,572,CPS_CHP_FLAG,R4_chp_nace3530_combustion
EA,ExxonMobil Chemical Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000124,UK-E-IN-11401,Fawley Chemicals,2021,,44826.0,44350.0,43455.0,41262.0,173893,173893,A,A,A,A,2014,Manufacture of other organic basic chemicals,COMBUSTION_OF_FUELS,201328,201328,201328,201328,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Ford Motor Company Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000125,UK-E-IN-11766,Ford Dagenham,2021,,11516.0,8737.0,9697.0,9700.0,39650,39650,A,A,A,A,2910,Manufacture of motor vehicles,COMBUSTION_OF_FUELS,2093,2093,2093,2093,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Ford Technologies Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000126,UK-E-IN-13702,Ford Dunton Technical Centre,2021,,14522.0,11113.0,10093.0,9998.0,45726,45726,A,A,A,A,2910,Manufacture of motor vehicles,COMBUSTION_OF_FUELS,1992,1992,1992,1992,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Forterra Building Products Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000127,UK-E-IN-13224,Desford,2021,,36359.0,33960.0,32769.0,27230.0,130318,130318,A,A,A,A,2332,"Manufacture of bricks, tiles and construction products, in baked clay",MANUFACTURE_OF_CERAMICS,15198,15198,15198,15198,CPS_NOT_APPLICABLE,R7_process_activity
EA,Forterra Building Products Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000128,UK-E-IN-13226,Kirton,2021,,25810.0,27377.0,25976.0,24604.0,103767,103767,A,A,A,A,2332,"Manufacture of bricks, tiles and construction products, in baked clay",MANUFACTURE_OF_CERAMICS,17542,17542,17542,17542,CPS_NOT_APPLICABLE,R7_process_activity
EA,Forterra Building Products Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000129,UK-E-IN-13227,Measham,2021,,38572.0,39286.0,34897.0,26925.0,139680,139680,A,A,A,A,2332,"Manufacture of bricks, tiles and construction products, in baked clay",MANUFACTURE_OF_CERAMICS,21930,21930,21930,21930,CPS_NOT_APPLICABLE,R7_process_activity
EA,Forterra Building Products Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000130,UK-E-IN-13228,Whittlesey,2021,,72916.0,87329.0,72513.0,52572.0,285330,285330,A,A,A,A,2332,"Manufacture of bricks, tiles and construction products, in baked clay",MANUFACTURE_OF_CERAMICS,20006,29007,20006,20006,CPS_NOT_APPLICABLE,R7_process_activity
EA,Gascoigne Wood Power Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000131,UK-E-IN-13750,Gascoigne Wood Power Plant,2021,,7003.0,3675.0,77.0,82.0,10837,10837,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,Gassco AS UK Branch,OPERATOR_HOLDING_ACCOUNT,OPEN,1000132,UK-E-IN-11839,Langeled Receiving Facilities - Water/Glycol Heater Plant,2021,,27482.0,24779.0,19251.0,22527.0,94039,94039,A,A,A,A,3522,Distribution of gaseous fuels through mains,COMBUSTION_OF_FUELS,4988,4988,4988,4988,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Gatwick Airport Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000133,UK-E-IN-11708,Gatwick Airport,2021,,8198.0,7327.0,6653.0,7131.0,29309,29309,A,A,A,A,5110,Passenger air transport,COMBUSTION_OF_FUELS,1439,1439,1439,1439,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,GCHQ,OPERATOR_HOLDING_ACCOUNT,OPEN,1000134,UK-E-IN-11908,GCHQ Benhall,2021,,4273.0,3659.0,2623.0,2050.0,12605,12605,A,A,A,A,8411,General public administration activities,COMBUSTION_OF_FUELS,0,0,0,0,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Glaxo Operations UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000135,UK-E-IN-11483,Ulverston Site,2021,2021,8197.0,,,,8197,8197,A,,A,,2110,Manufacture of basic pharmaceutical products,COMBUSTION_OF_FUELS,0,0,0,0,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,GSK PLC,OPERATOR_HOLDING_ACCOUNT,OPEN,1000136,UK-E-IN-11461,GlaxoSmithKline Ware,2021,,17095.0,17862.0,12308.0,16525.0,63790,63790,A,A,A,A,2110,Manufacture of basic pharmaceutical products,COMBUSTION_OF_FUELS,1126,1230,1304,1304,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,GSK PLC,OPERATOR_HOLDING_ACCOUNT,OPEN,1000137,UK-E-IN-11460,Stevenage Site,2021,,20373.0,18201.0,18446.0,19816.0,76836,76836,A,A,A,A,7219,Other research and experimental development on natural sciences and engineering,COMBUSTION_OF_FUELS,2088,2088,2088,2088,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Glen Dimplex UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000138,UK-E-IN-12974,Glen Dimplex UK Limited  - Coopers Bank,2021,,1521.0,1292.0,977.0,1016.0,4806,4806,A,A,A,A,2320,Manufacture of refractory products,MANUFACTURE_OF_CERAMICS,767,767,0,0,CPS_NOT_APPLICABLE,R7_process_activity
EA,Greenergy Biofuels Teesside Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000139,UK-E-IN-13273,Greenergy Biodiesel Processing Plant,2021,,23683.0,21931.0,23135.0,17756.0,86505,86505,A,A,A,A,2014,Manufacture of other organic basic chemicals,COMBUSTION_OF_FUELS,8238,8238,8238,8238,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Greys Hall Power Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000140,UK-E-IN-13551,Greys Hall Power Limited,2021,,6103.0,8410.0,6895.0,4229.0,25637,25637,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,Guardian Industries UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000141,UK-E-IN-11710,Guardian Industries UK Limited,2021,,59271.0,107156.0,95681.0,102419.0,364527,364527,A,A,A,A,2311,Manufacture of flat glass,MANUFACTURE_OF_GLASS,78477,78477,78477,78477,CPS_NOT_APPLICABLE,R7_process_activity
EA,H. J. Heinz Manufacturing UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000142,UK-E-IN-11757,H.J. Heinz - Kitt Green,2021,,36789.0,31536.0,25167.0,25369.0,118861,118861,A,A,A,A,1089,Manufacture of other food products n.e.c.,COMBUSTION_OF_FUELS,5064,5064,5064,5064,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Haltermann Carless UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000143,UK-E-IN-11818,Haltermann Carless UK Limited - Harwich Refinery,2021,,17711.0,16564.0,15709.0,12538.0,62522,62524,A,A,A,A,1920,Manufacture of refined petroleum products,COMBUSTION_OF_FUELS,13292,13292,13292,13292,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Hamble Power Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000144,UK-E-IN-13620,Hamble Power Limited,2021,,6963.0,5178.0,2936.0,1889.0,16966,16966,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,Hanson Quarry Products Europe Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000145,UK-E-IN-12668,West Drayton,2021,,8262.0,7834.0,8378.0,7837.0,32311,32311,A,A,A,A,2399,Manufacture of other non-metallic mineral products n.e.c.,COMBUSTION_OF_FUELS,5625,5625,5625,5625,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Hanson Quarry Products Europe Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000146,UK-E-IN-12662,Dagenham,2021,,5286.0,5753.0,6006.0,5669.0,22714,22714,A,A,A,A,2399,Manufacture of other non-metallic mineral products n.e.c.,COMBUSTION_OF_FUELS,3188,3188,3188,3188,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Harbourne Power Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000147,UK-E-IN-13416,Harbourne Power Station,2021,,3516.0,5173.0,2739.0,1536.0,12964,12964,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,Heathrow Airport Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000148,UK-E-IN-11711,Heathrow Airport Fixed Combustion Assets,2021,,23940.0,20489.0,24707.0,22622.0,91758,91758,A,A,A,A,5110,Passenger air transport,COMBUSTION_OF_FUELS,5292,5292,5292,5292,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Heineken UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000149,UK-E-IN-11492,"John Smith's Brewery, Tadcaster",2021,,12852.0,13065.0,13086.0,11407.0,50410,50410,A,A,A,A,1105,Manufacture of beer,COMBUSTION_OF_FUELS,2545,2545,2545,2545,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Heineken UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000150,UK-E-IN-13232,Ledbury Cider Mill and Drinks Manufacturing Facility,2021,,2864.0,3329.0,3478.0,3088.0,12759,12759,A,A,A,A,1103,Manufacture of cider and other fruit wines,COMBUSTION_OF_FUELS,814,814,814,814,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Heineken UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000151,UK-E-IN-11493,"Royal Brewery, Manchester",2021,,12072.0,12174.0,10874.0,11328.0,46448,46448,A,A,A,A,1105,Manufacture of beer,COMBUSTION_OF_FUELS,1637,1899,1637,1637,CPS_NOT_APPLICABLE,R6_industrial_combustion
EA,Hele Manor Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000152,UK-E-IN-13775,Hele Manor Limited,2021,,7935.0,11348.0,2782.0,2461.0,24526,24526,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,Hillhouse Generation Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000153,UK-E-IN-13853,Hillhouse,2021,,13595.0,18495.0,8309.0,4744.0,45143,45143,A,A,A,A,3511,Production of electricity,COMBUSTION_OF_FUELS,0,0,0,0,CPS_COVERED,R5_electricity_combustion
EA,Hain Celestial UK Limited,OPERATOR_HOLDING_ACCOUNT,OPEN,1000154,UK-E-IN-12775,Hain Celestial UK (Histon),2021,,9916.0,10799.0,11203.0,10765.0,42683,42683,A,A,A,A,1039,Other processing and preserving of fruit and vegetables,COMBUSTION_OF_FUELS,2024,2024,1931,1931,CPS_NOT_APPLICABLE,R6_industrial_combustion
